"seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"chr16",3507460,3509474,2015,"*",13,4.00935525051458e-05,0.000573407794809219,0.0338248211684699,7.59357008587976e-05,0.133429178141644,0.0225678066592585,"NAA60, NAA60, LA16c-306E5.3"
"chr20",33759150,33760017,868,"*",7,4.00935525051458e-05,7.98349049298138e-06,0.0370693167330833,5.7133435488496e-05,0.0526321780689772,0.0322933301752444,"PROCR, EDEM2"
"chr8",22547688,22549103,1416,"*",7,4.17507751428566e-05,9.42708777922964e-05,0.0370693167330833,0.000308083702031247,0.114406425353816,0.0635985305410342,"RP11-459E5.1, EGR3"
"chr3",157823089,157825196,2108,"*",15,4.18965883297227e-05,0.00092167244407133,0.0338248211684699,0.000600837687347027,0.0364357946284108,0.0165621756256487,"RSRC1, SHOX2"
"chr19",17905332,17906309,978,"*",7,4.22128760463291e-05,9.49679155056907e-05,0.036827276802716,0.000380452921605436,0.163364560770878,0.0787282965315022,"B3GNT3"
"chr11",129148924,129150329,1406,"*",6,4.24769525939065e-05,0.00615053500569652,0.0312020401606509,0.00263607878996562,0.117132644901377,0.0225217704425702,"ARHGAP32"
"chr6",32158268,32160462,2195,"*",15,4.44548210328143e-05,0.00134369546408461,0.0397244077267185,0.000386790916020993,-0.101163641006051,-0.0202815634618731,"GPSM3"
"chr17",80866063,80866232,170,"*",3,4.84014205100757e-05,8.13288404750755e-05,0.0338248211684699,0.000284476338353779,0.146706985752695,0.0991944335555773,"TBCD"
"chr12",131488390,131488926,537,"*",6,4.8430935414282e-05,0.00895439224460509,0.0364997045535775,0.00181629589312794,0.0826675554982223,0.0461732541812694,"GPR133"
"chr12",9799858,9800446,589,"*",5,5.09292102434694e-05,0.0266583136119735,0.0315305956122455,0.011032011084676,0.105976017214632,0.0210678456976419,"RP11-705C15.2, RP11-705C15.5, RP11-705C15.4"
"chr1",115631930,115632727,798,"*",10,5.44692562800157e-05,0.0158780787832248,0.0373306978214836,0.00383123408854925,0.0644534627597412,0.0158382982234036,"TSPAN2"
"chr7",150786044,150786082,39,"*",3,5.47386164778048e-05,7.82152112257174e-05,0.0350919150579286,0.000299470170018618,0.138158936182128,0.124970162559675,"AGAP3"
"chr2",190044504,190044983,480,"*",6,5.80357260000378e-05,9.87361924136255e-05,0.0362381157623027,0.000285601682887244,0.0860280571105525,0.0532491115573324,"COL5A2"
"chr5",66461884,66462988,1105,"*",5,6.37955519429932e-05,0.000752111087215886,0.0369753735388644,0.000573498438604674,-0.0904502357661951,-0.0642133874065585,"MAST4"
"chr19",40168558,40169912,1355,"*",5,6.73100786520308e-05,4.08098465184137e-06,0.0362381157623027,3.88614035620053e-05,-0.144553685059297,-0.0593106362120609,NA
"chr11",104972078,104972907,830,"*",4,6.73100786520308e-05,0.000346879601890376,0.0348684427516481,0.000729279836492482,-0.0964331113004441,-0.0656048979568707,"CASP1, CARD16, CARD17"
"chr1",228742687,228744111,1425,"*",5,6.82252610297628e-05,6.66770609035994e-06,0.0347154800184784,3.97667808875732e-05,0.0999070251859496,0.0855816213367574,"RNA5SP19"
"chr4",154713235,154714852,1618,"*",9,7.05223981906041e-05,0.0195390616740174,0.0364997045535775,0.00499621899337661,0.106854023791952,0.0217383653288249,NA
"chr8",22560922,22561951,1030,"*",9,7.05469402936908e-05,0.000886114769266047,0.0376877414023132,0.000954022222348837,0.0815549702233929,0.0548523234435013,"RP11-459E5.1"
"chr5",137672901,137673771,871,"*",9,7.18330425958455e-05,0.0484580047990797,0.0375979032120023,0.0149331803059245,0.0841122067755865,0.0162113539198848,"FAM53C, CDC25C"
"chr7",151087534,151088236,703,"*",5,7.48375430635112e-05,0.000578583642092484,0.0350350532014008,0.000928940443570028,0.0886138352723295,0.0397326188680956,"WDR86"
"chr15",74218418,74219669,1252,"*",14,7.84165906971651e-05,0.000752972790132785,0.0402195277142206,0.000923584844429693,0.0862713732905868,0.0292883762149143,"LOXL1, LOXL1-AS1"
"chr1",27152066,27153565,1500,"*",6,8.06283563468842e-05,0.0229650166210813,0.0335965360586551,0.00614531443747101,-0.0861931526136948,-0.0180122014686526,"ZDHHC18"
"chr2",231734413,231735434,1022,"*",4,8.21308734459412e-05,0.000532191767552734,0.035431423276316,0.000927715728556942,0.078982917034166,0.0631846194640944,"ITM2C"
"chr10",43846281,43846705,425,"*",5,8.3145733267362e-05,3.3467213471243e-05,0.0362381157623027,0.00020987384379411,0.114821949522768,0.0753308118383763,NA
"chr6",28910953,28912166,1214,"*",14,8.41513381348498e-05,0.000164786914200656,0.0394731080299961,0.000446811704645844,-0.0759365939601454,-0.0343398438203124,"C6orf100"
"chr21",34185927,34186942,1016,"*",4,8.7934395611592e-05,7.78256919622983e-05,0.0338248211684699,0.000235169560461854,0.0689275121449758,0.0418362736191195,"C21orf49, C21orf62"
"chr8",68658237,68659328,1092,"*",6,9.37034308368326e-05,0.00704443156355653,0.0335965360586551,0.00374889875860182,0.0659278931442138,0.0124893267574576,"CPA6"
"chr1",201506199,201507574,1376,"*",3,9.47407858913326e-05,0.000511297697958607,0.0338248211684699,0.000983383695598561,0.0445571525523615,0.0134995896674873,NA
"chr2",240114298,240114898,601,"*",4,0.000101399642922024,0.0016090745138564,0.0349990396727839,0.00120385098576569,0.0728859167281665,0.0465053205310256,"HDAC4"
"chr6",135516912,135517046,135,"*",4,0.00010249001431368,0.00284533879866903,0.0335965360586551,0.00110964595260328,0.0985433820799025,0.0553291133001067,"MYB, MYB-AS1"
"chr16",67279967,67280533,567,"*",3,0.000111102013071822,0.00304808193388189,0.0339302462434587,0.00241823086575831,0.0832626543080247,0.038830690671952,"SLC9A5, FHOD1"
"chr2",86422197,86423944,1748,"*",14,0.000120890232888205,0.0303189120054217,0.0312020401606509,0.0150012930008449,0.124466451067098,0.0133253500338237,"RP11-301O19.1, IMMT"
"chr3",5018239,5019494,1256,"*",7,0.000125607084750887,0.0104104840210482,0.0339302462434587,0.00526460631608843,0.0851315589035489,0.0303779093632289,"BHLHE40-AS1"
"chr7",77166947,77168113,1167,"*",10,0.000126084850451806,0.00635909793156031,0.0371173127089644,0.00202779907635597,0.0821631231737537,0.0132604876831913,"PTPN12"
"chr12",89743281,89745192,1912,"*",12,0.000127509795932043,3.88541491729118e-05,0.0431496317530632,0.00020987384379411,0.0921928364476604,0.045783817043477,"DUSP6"
"chr3",108020451,108021293,843,"*",5,0.000131747504437604,0.000206702629988776,0.0358604328720642,0.000606937112331423,-0.148445244776177,-0.0828949432101136,"HHLA2"
"chr17",72709026,72709731,706,"*",5,0.000133470025276384,8.51800569001176e-05,0.035431423276316,0.000338596626177692,0.0609095198476269,0.0450218932895468,"RAB37, CD300LF"
"chr19",10254526,10255153,628,"*",2,0.000134605923786871,0.0136798895758972,0.0312020401606509,0.00637633746389992,-0.120325109349781,-0.0478696792606414,"DNMT1"
"chr12",96251729,96252764,1036,"*",15,0.000135764388053307,0.0217843236043612,0.0394559042607555,0.008641938520075,0.0957771126124415,0.0246881412626064,"SNRPF, RP11-536G4.2"
"chr14",22945181,22945457,277,"*",2,0.000135764388053307,0.000322099184721948,0.0338248211684699,0.000678084009342501,-0.17532215352236,-0.168012409808514,"TRAJ60, AE000661.37"
"chr14",22989081,22989583,503,"*",3,0.000137048508562695,7.84270697351217e-05,0.0353703791024717,0.000304263288214078,-0.109505184322965,-0.0928115870157148,"TRAJ23"
"chr19",1269942,1271371,1430,"*",12,0.00013780187709699,9.16152495471597e-06,0.0388847815768972,9.50737575730337e-05,-0.0853371918256163,-0.0318953314523927,"CIRBP, CIRBP-AS1"
"chr1",25425923,25426427,505,"*",2,0.00014568409948514,0.00113746442214218,0.0315305956122455,0.00166237278090536,0.107617426431814,0.0753248514336305,"RP4-799D16.1"
"chr10",85932296,85933586,1291,"*",4,0.000148863008262785,0.0105243160728044,0.0344851869816946,0.005017981394011,0.100529340607985,0.0502554171974989,"C10orf99"
"chr13",113632624,113634042,1419,"*",10,0.000152155190880744,0.0107167640733345,0.0374792585644856,0.0055775372777559,0.0675456357420619,0.0237639487221025,"MCF2L"
"chr1",19276236,19277202,967,"*",3,0.000156812308776529,0.00315764988169632,0.0339302462434587,0.00232886831831975,-0.0921820114693104,-0.0656452363484162,"IFFO2"
"chr10",14646003,14647530,1528,"*",7,0.000158441152078406,0.00388220539242454,0.0348684427516481,0.00170939687598279,-0.117032840934318,-0.0269344822619879,"FAM107B"
"chr16",89162377,89163800,1424,"*",8,0.000167519035445165,0.000490114122096017,0.0385912156355942,0.000834422944360163,0.0922813737705859,0.0433266630341739,"ACSF3"
"chr2",160471856,160473528,1673,"*",9,0.000175364348036456,3.67220909225932e-05,0.035717972079778,6.41635273750473e-05,0.101057968717396,0.0470052438321049,"AC009506.1, BAZ2B"
"chr16",1820949,1822320,1372,"*",7,0.000177006770536951,0.000756480317610862,0.0362381157623027,0.00126409652358458,-0.110734381447904,-0.0441297053715416,"NME3, MRPS34"
"chr7",27186554,27188770,2217,"*",18,0.000183082445473278,7.34137336034152e-05,0.0422988779811669,0.000319286426708848,0.0724484301031399,0.0310582492260941,"HOXA-AS3, HOXA3, RP1-170O19.22, HOXA6, RP1-170O19.23"
"chr11",11862470,11863629,1160,"*",7,0.000185342729534376,0.025760004397714,0.0349990396727839,0.00714888147625964,0.130199402101196,0.0434533533909123,"USP47"
"chr1",28261367,28261706,340,"*",4,0.000193154396557864,9.29820740957932e-05,0.0362743360775572,0.000442250920450702,0.0535975636382061,0.0384154971273391,"SMPDL3B"
"chr11",57528838,57529614,777,"*",6,0.000203096522667635,0.000186840369863116,0.0370693167330833,0.000638141998653398,0.10494384011232,0.0485574035796373,"TMX2-CTNND1, RP11-691N7.6, CTNND1"
"chr17",79376536,79377850,1315,"*",5,0.000205634968828511,0.01786317237976,0.0338248211684699,0.00330165551935116,0.127850610965445,0.0535689003621993,"RP11-1055B8.7"
"chr16",2736874,2737356,483,"*",4,0.000207236785494615,0.000186840369863116,0.0362381157623027,0.000628432737213873,0.090916984832697,0.0541392998464003,"KCTD5"
"chr15",34781705,34782820,1116,"*",5,0.0002107237634633,0.130929956458365,0.0312020401606509,0.0111597339405591,-0.0739789520420959,-0.0190616960432746,"GOLGA8A, HNRNPLP2"
"chr5",54528989,54530436,1448,"*",15,0.000212888941190559,0.0137491265727441,0.0370693167330833,0.00468796527830486,0.0768074672183989,0.013505938293679,"RP11-506H20.1, CCNO"
"chr6",160240344,160241556,1213,"*",6,0.000214251845851203,0.00031902311164791,0.0378129839217962,0.000983383695598561,-0.122252105495789,-0.0716626893135103,"PNLDC1"
"chr6",33383412,33385083,1672,"*",11,0.000243752397192535,3.03448140362513e-05,0.0433832958964758,0.000577481346380961,-0.0943911612176775,-0.0562717946420168,"PHF1, CUTA"
"chr14",99711752,99713430,1679,"*",7,0.000244207347413546,0.00205866886931816,0.0374229627092894,0.000729279836492482,-0.065348477636378,-0.0305684846368402,"BCL11B"
"chr16",1138697,1139916,1220,"*",5,0.000245871207272962,0.0209358907268145,0.0315305956122455,0.00946551506606094,-0.219832335335329,-0.0277597178138977,NA
"chr16",31213730,31215087,1358,"*",15,0.000259313927184939,0.00859684561214654,0.0420687082740696,0.00325469639460727,0.0539112963440739,0.0180713622739421,"C16orf98, PYCARD"
"chr6",149771807,149772892,1086,"*",8,0.000263370802570653,0.00196542143053951,0.038472091370168,0.00204079559831848,0.104008146150374,0.0515238115357103,"ZC3H12D"
"chr2",182320901,182322058,1158,"*",8,0.000269672319773994,0.031086808643097,0.0335965360586551,0.0101232817189118,0.0361867567931531,0.00681144668960664,"ITGA4"
"chr1",24306639,24307535,897,"*",10,0.000276098127000778,0.0288091609064677,0.0371173127089644,0.0105433791306227,0.0775619032095269,0.02108360666612,"SRSF10"
"chr1",2084246,2085232,987,"*",6,0.000277059987815072,0.00483924939753266,0.035717972079778,0.00325469639460727,-0.174670913158174,-0.0786621450993209,"PRKCZ"
"chr11",2464822,2465950,1129,"*",18,0.000278969164409635,0.00542504325817419,0.0450857668446001,0.00240998780050046,0.0558987673691319,0.0186410090374264,"KCNQ1"
"chr8",144568432,144569153,722,"*",3,0.000278969164409635,0.0575655902850107,0.0312020401606509,0.014079227942129,0.0131331445670443,0.00506252737494533,"ZC3H3"
"chr1",2164542,2166155,1614,"*",4,0.00028693969905652,8.54070942801596e-05,0.0362381157623027,0.000351718401063921,-0.106387224725551,-0.0792253701534264,"SKI"
"chr6",37460940,37461350,411,"*",5,0.00029372174058052,4.58085478503031e-05,0.0378129839217962,0.000351718401063921,-0.0660267512798308,-0.049428287810091,"CCDC167"
"chr19",21264371,21265421,1051,"*",6,0.000309390400016642,4.97043532506213e-05,0.0388283412661358,0.000420655120143845,-0.219932944300778,-0.140156986422138,"ZNF714"
"chr13",75900518,75900802,285,"*",2,0.000311900914174946,0.00228374698479442,0.0312020401606509,0.00241823086575831,-0.0404978173376987,-0.018654618857429,"TBC1D4"
"chr17",75473577,75474070,494,"*",6,0.000313229968028434,0.000282078219583072,0.0371173127089644,0.000519869172494796,0.0857226035547929,0.0564104850956965,"SEPT9"
"chr9",125132600,125133318,719,"*",5,0.000314680774642932,0.00212244010045079,0.035431423276316,0.00214142971231297,-0.0366220309226048,-0.00409298714735903,"PTGS1"
"chr6",31542459,31543686,1228,"*",14,0.000317660820123558,1.69906688025186e-05,0.0450930857958402,0.000318279718051108,-0.0905188356289954,-0.0551982394249497,"TNF"
"chr19",12444273,12445173,901,"*",12,0.000318165400663956,0.0118233681951048,0.0401146254685587,0.00364009103858551,-0.0313598156137021,-0.00958765258511149,"ZNF563"
"chr4",122632774,122632918,145,"*",2,0.000330596430699604,0.000499875919501755,0.0338248211684699,0.00101366372518837,0.0376333918165497,0.031537297342072,NA
"chr19",37266605,37267584,980,"*",4,0.000339818188789642,0.000516912029755994,0.0370693167330833,0.00124412975608459,-0.0802208728915876,-0.0521633112983774,"CTD-2162K18.4, CTD-2162K18.3"
"chr1",55012989,55014160,1172,"*",6,0.000340828176697349,0.000624418638966592,0.0370693167330833,0.0016655478199422,0.215208023750619,0.0728951055986777,"ACOT11"
"chr10",73846448,73846858,411,"*",2,0.000353587155917724,0.00895439224460509,0.0315305956122455,0.00680128737880038,-0.119330890504886,-0.0618645108543116,"SPOCK2"
"chr2",75058623,75060355,1733,"*",8,0.000369482572098565,0.00397868055145486,0.0371173127089644,0.00455059001798241,0.310750758498483,0.0590284268389797,"RP11-259N19.1"
"chr7",2773072,2776006,2935,"*",16,0.000369664570500957,1.19439546909554e-05,0.0418620449250978,9.27996407749889e-05,0.0809115048436569,0.0347185956669753,"AMZ1, GNA12"
"chr3",48471218,48471901,684,"*",8,0.000372979445921639,0.00990172190717888,0.0396073746951863,0.00311340498203845,0.0812452916760833,0.03749215501569,"PLXNB1"
"chr10",30723604,30724374,771,"*",8,0.000382868175206819,0.000752111087215886,0.0402409468411676,0.00172326041318462,0.105908313183374,0.057354489509771,"MAP3K8"
"chr9",4299549,4300432,884,"*",5,0.000397017947868788,0.0065868750531788,0.035431423276316,0.00642865993080017,0.12251030497939,0.0381026132947734,"RP11-358M14.2, GLIS3"
"chr19",49106849,49107139,291,"*",4,0.000397405252804478,0.0028991319563195,0.0344851869816946,0.00181580180156638,0.0386230894204878,0.0173404299024735,"FAM83E"
"chr1",229406360,229407517,1158,"*",10,0.000397478095199478,0.019589459967374,0.035431423276316,0.0055775372777559,0.044323434686464,0.0112015761343477,"RAB4A, RP5-1061H20.4, RP5-1061H20.3"
"chr19",7813422,7813963,542,"*",3,0.000408715859715301,0.000358702849463874,0.035431423276316,0.0010128900010873,0.0798339486654361,0.0627478925597705,NA
"chr4",72897281,72898212,932,"*",8,0.000416709444210326,0.000964912559046126,0.0388562048250207,0.00181629589312794,0.0733613699439268,0.0466395585958828,"NPFFR2"
"chr10",102880841,102881545,705,"*",7,0.000420250996951751,5.77880803721316e-05,0.0389561828198695,0.000478923324109755,0.0469993643346047,0.0285746530887891,"TLX1NB"
"chr20",207144,207858,715,"*",5,0.000426446204376708,0.0271154189027529,0.0349990396727839,0.0106275060012129,0.0945929899806867,0.0356317279032109,NA
"chr16",21311480,21312694,1215,"*",7,0.000434699319194321,0.0274594810699661,0.0339302462434587,0.0113612597529567,0.0226291830749672,0.00502025555472698,"CRYM-AS1, CRYM"
"chr17",75451779,75452100,322,"*",5,0.000437500743130514,0.00132071207737471,0.0366604522874808,0.00173876888397949,-0.085853349126635,-0.0382800342732648,"SEPT9"
"chr17",3819339,3820910,1572,"*",10,0.000438503939175933,2.69035979022035e-06,0.0373306978214836,2.89877064072381e-05,0.0753132785401096,0.0408909271348124,"P2RX1"
"chr19",37095466,37096816,1351,"*",11,0.000439870646571025,0.000344183840640108,0.039708478237276,0.00104475414250046,0.0341751012331309,0.0126468982289308,"ZNF382, ZNF529"
"chr12",116946163,116946758,596,"*",4,0.000448859720835785,0.000254967790983451,0.0362381157623027,0.000638141998653398,0.0941977116045768,0.0465610689611954,NA
"chr8",38584636,38585602,967,"*",4,0.000453574245751232,0.0259436840775936,0.0338248211684699,0.0105433791306227,-0.131915382002569,-0.0520450875764915,NA
"chr20",52198164,52198378,215,"*",3,0.000465281903689189,0.000379442135838843,0.0369393788892549,0.00124412975608459,-0.106291658250017,-0.0886275796892851,"ZNF217"
"chr11",67205739,67206434,696,"*",6,0.000473437516790188,0.000592735590420192,0.0373306978214836,0.00125824019705491,-0.110928869808927,-0.0602998181503637,"CORO1B"
"chr1",37941263,37941854,592,"*",3,0.000489709255574,0.00130008705746676,0.0348684427516481,0.00271906748227866,-0.0933987673691319,-0.0846845653530915,"ZC3H12A"
"chr5",146256776,146257484,709,"*",4,0.000503599725628451,0.0128986713368731,0.0338248211684699,0.00837389306600039,0.076341763149807,0.0368272564288205,"PPP2R2B"
"chr1",36947785,36948981,1197,"*",6,0.000509324345989946,0.0011665160052907,0.0373306978214836,0.00186007340226389,0.0696714314904704,0.0390083453166427,"CSF3R"
"chr12",104998182,104998531,350,"*",2,0.000523899176217549,0.00063523136682467,0.0338248211684699,0.00130387153939033,0.11581340170653,0.0941049451234431,"CHST11"
"chr17",46604235,46604774,540,"*",4,0.000527533479420441,0.00742783937711536,0.0315305956122455,0.00376889558113094,0.0783828765675802,0.044419520327626,NA
"chr19",58038065,58039253,1189,"*",11,0.000538573418644388,0.153025616860006,0.0335965360586551,0.0183912963122264,0.150167395498542,0.026609122353725,"ZNF549"
"chr19",6066102,6066871,770,"*",2,0.000539428430621137,0.0186711145169792,0.0315305956122455,0.00991633377460273,0.0253993217013566,0.00196584481831037,"RFX2"
"chr16",1029085,1030619,1535,"*",11,0.00055604181810528,0.00451785958817506,0.0362381157623027,0.00278287396974288,0.0945703275260116,0.0310756278108656,"LMF1, RP11-161M6.2"
"chr3",188888486,188888584,99,"*",3,0.00055604181810528,0.000511297697958607,0.0339302462434587,0.00123285239538802,0.0940290077753178,0.0630644738710523,"TPRG1"
"chr12",51317375,51319063,1689,"*",8,0.000580565637454312,3.72708469487103e-05,0.0394688289205281,0.000435578910661215,0.0668057205552256,0.0472674631213237,"METTL7A"
"chr18",60984485,60985380,896,"*",4,0.000580573377160113,0.00129217294854399,0.0362381157623027,0.00245676042585515,-0.0957564043205247,-0.0498090542360582,"BCL2"
"chr20",61590751,61591514,764,"*",5,0.000585743414253517,0.00302943799765203,0.0339302462434587,0.00274791002543183,0.177875610915445,0.100597419971827,"SLC17A9"
